,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
172,0dd042fc-d201-47fe-9cf1-175a96fec2fb,Ryan Costanzo,https://play-lh.googleusercontent.com/a/AItbvmmATlXl-x84-Hk_p7xwf3IXRxbuESaD-1e-king=mo,Works great. Tons of data and information about any hike.,5,0,3.11.0,2020-06-14 12:28:20,,
173,e2cc7496-4158-46da-90dc-cf4e25a069d7,Hopil Choi,https://play-lh.googleusercontent.com/a/AItbvmncXhnxmup9LtMsvP6TBBxBMyzOJ0WOfIR3vNEM=mo,Very good trail app except that all the downloaded maps are stored in internal memory with no option to change it a SD Card. This means all the downloaded and marked places will be lost when I get a new phone.,2,1,3.11.0,2020-06-13 22:59:07,,
174,153033dd-427e-4b62-acdb-e0908137e8a4,Erik Albaugh,https://play-lh.googleusercontent.com/a-/AFdZucogAxFZs7FESNcN8t1m95hrPpUl4hY_e2XMTCEzKA,"Great for a free app. Would benefit from being able to mark locations of campsites, trailhead, parking, water sources, hazards, or great views. And pin planned stops. Otherwise great for a map with gps location and some trails mapped out.",4,2,3.11.0,2020-06-12 04:17:04,,
175,1af74bba-8ecc-4366-aad0-7e648505c4be,Hayley Seymour,https://play-lh.googleusercontent.com/a-/AFdZucpi6ZnEYClFUYH95YNG2672kUqs0Qva0zYFX_d2nQ,Loving this app so far. Great for checking in and logging which trails I been to. Looking forward to helping add photo soon .,5,0,3.11.0,2020-06-08 02:45:07,,
176,3c65e2da-7356-468d-9278-9ce53718ee27,JKkj Gwidt,https://play-lh.googleusercontent.com/a/AItbvmlqdVFEr3E4yCiWKPly8xEVSr5FduZS3_uWcTqp=mo,"Tad heavy on battery life, but great beta on trails",5,0,,2020-06-05 20:51:23,,
177,1f4becca-bf93-4a37-8dca-ff942931f75d,Jonathan Hester,https://play-lh.googleusercontent.com/a-/AFdZucqCuFdkavE1FGDr2CtmPPhD-xRAYZKpUzIBds6QTQ,Best hiking app,5,0,3.5.2,2020-06-05 07:51:04,,
178,3cdeadaa-02d6-4245-b50b-d5999445ea87,Alex Gray,https://play-lh.googleusercontent.com/a-/AFdZucrH1PNPZXUOcdeLnUYg-jwYW423oAdHXkVzUIh46A,"The app looks nice, but I found it hard to navigate. More importantly, it is missing the most important feature any hiking/backpacking app absolutely NEEDS: the ability to filter trails based on location, length, difficulty, type, etc. Without filtering, this app is useless to me as a backpacker. There are way too many trails to rummage through manually without knowing if I can backpack on them.",2,22,3.11.0,2020-06-02 22:41:54,,
179,60b4c097-c68b-4071-b480-bfaf148b9bcc,kevin strunk,https://play-lh.googleusercontent.com/a-/AFdZucphbYHxklxpYklQ3YMoQp2-BokTrAT7eIpJ9SWV,Great app to research trails!,5,0,3.11.0,2020-06-02 16:26:10,,
180,e88a4097-6ed0-4fcd-80d8-77881cd62f55,L S,https://play-lh.googleusercontent.com/a-/AFdZucphwV3FKMklr1jzYvHddhtpinfJYM8j51ljx-dDVA,"No way to link up trails to create a route, very confusing interface. For some reason they've deleted the forums that used to have a bunch of answered questions. Not a good app.",2,1,3.11.0,2020-06-02 07:02:14,,
181,bd2e9790-ff8e-4616-94db-c2160f0b7ca0,Adriana McClintock,https://play-lh.googleusercontent.com/a-/AFdZuco9arQN9KsldnNnFlInIsQoUQ-mjzovUjZXNp0iMQ0,"I'm discovering so many cool spots, thanks to this app. I like all the trail info and tips. Awesome!",5,1,3.11.0,2020-05-31 05:47:53,,
182,d2bddc43-a401-4d04-a96a-85fb5380bb25,Sue Sue,https://play-lh.googleusercontent.com/a/AItbvmkE7yP2mAmHu6Wv7JdlfjG5ok7vGYj9OemLgcWV=mo,Great,5,0,3.11.0,2020-05-29 21:30:14,,
183,f06305a7-9c2f-41c9-b66b-f919b86a81fb,mgshouldice,https://play-lh.googleusercontent.com/a-/AFdZucrtue91WzUtdObGQW104u8NM1Zz9vpWMyR1HNQd8Q,"Love using the app. I find that is very intricate to use, but informative. I would like if the roads on the map which up a little bit or so we could see where trailheads match with the roads for planning.",4,1,3.11.0,2020-05-28 03:32:40,,
184,b2296bfd-6574-4e98-989f-e29287d3a779,Luke Cunningham,https://play-lh.googleusercontent.com/a-/AFdZucoL37SdYroiAYGWF6M8M-jMoiIOVfOZt8iaSPujvw,Great app. Is only really missing one big thing that I think would perfect it. They need to add the function/ability to plan ahead on your hike! There's a ton of trails that join others and continue on that I would love to be able to plan a trip on but the app doesn't make me able to do that. Would be very nice to be able to trace out a map/trail of where I plan to or would like to hike.,4,15,3.11.0,2020-05-26 06:03:17,,
185,0cb0fdae-8345-4822-889c-e8434bac0179,Tom Hall,https://play-lh.googleusercontent.com/a-/AFdZucpTitF3bjdYgTtiySMskwNoSS-k2S4HueDi25Ez,"Great GPS tracker. I use it on all my hikes, although it is missing quite a few trails around me in VT.",4,1,3.11.0,2020-05-24 02:06:53,,
186,a3f6b3a6-9049-4b5d-8c2e-74856699e3aa,Eryn Cangi,https://play-lh.googleusercontent.com/a/AItbvmkUBsN7GNcTJZMvIseOQEyBPFsdQewyNER4Z1n5=mo,"It's a good app, but I miss the feature where we used to be able to add trails to a to-do list. Also it would be super helpful if there could be a comment section for details on conditions and other stuff like there is on Mountain project. Also seems to be missing some trails compared to AllTrails (e.g.)",4,0,,2020-05-21 23:47:41,,
187,5277bb96-6c71-4451-a5c6-ae5c1ae07680,Steve DeLawder,https://play-lh.googleusercontent.com/a-/AFdZucrl4bJ4RBFREBwhHmp1rpBVuqyDEnL0zC2koeQhU5w,Better than All Trails for sure.,4,0,3.10.0,2020-05-19 23:36:52,,
188,9acd8be3-b251-4626-9e68-7ecf1930ae00,Leonid Chukhovsky,https://play-lh.googleusercontent.com/a-/AFdZucoktrmpyutUzHan0G-slGrLCXLmr53OHX4xFmZw0Q,"Some bugs, but great app, not as many trails, hopefully more people going to use it.",4,3,3.11.0,2020-05-19 07:26:46,,
189,5dd4343a-5f08-4e71-9e0a-02849ad1c805,Sarah Wright,https://play-lh.googleusercontent.com/a-/AFdZucqbTGvkl-yUcWLZrz7TXaxOvAQTvrwN0RLvZSW4,"Downloaded the app after a friend sent me a link to a trail we're considering. Perhaps I am doing something wrong in the app navigation, but once I choose a trail from the trail list I cannot figure out how to get back to the list. I like to find new trails and review options before heading out for the day. I have to close and reopen after I read about every trail. Really annoying. Also, the search feature doesn't have the ability to sort by distance, difficulty, etc. Pointless. Deleting.",2,29,3.10.0,2020-05-17 23:28:03,,
190,4d6f7df1-4ddc-4c18-a0e8-a8e4fa449a7f,William Harris,https://play-lh.googleusercontent.com/a-/AFdZucqCife7RlggHZvPftJemnYUxRwUYD4K_mMFTeK7,Love it.,5,0,3.10.0,2020-05-10 21:54:14,,
191,cb13fb4c-fb5f-4705-832a-378fb01b8067,John Bolling,https://play-lh.googleusercontent.com/a-/AFdZucqQMiGpkNWl5F4JzyAn8jj8eFaqWWQSIj0Su6U0Og,No ability to search or filter by any other factors than name and location. Not useful to help select a hike.,2,1,3.10.0,2020-05-02 08:35:57,,
192,db7306ab-50c7-4312-b2da-1e3107ba177e,Mark Malone,https://play-lh.googleusercontent.com/a-/AFdZucqRUa-T0vBRyyOZEtVG7VLhlxn5fr9IEoKcHbKm5uA,Won't work,1,0,3.10.0,2020-04-30 02:46:45,,
193,89872e53-26e4-466e-bd66-cd18c888c87c,Glory Jeen,https://play-lh.googleusercontent.com/a-/AFdZucpLr3TXN1yIQjto3h1SHzqIVJNy2gVXm4d34IcLcQ,Great app. Maps are accurate and able to zoom in to your exact location. Offline availability is also helpful.,5,0,,2020-04-29 06:31:30,,
194,8f3754a0-ea75-4d5b-a3b1-d0e5929d5fdd,Markarious Dixon,https://play-lh.googleusercontent.com/a/AItbvmm17AdEGWn5qf33_mKCpBBKS75ZU5pvAE2A8biH=mo,Great app. Availability offline is very helpful.,5,0,3.10.0,2020-04-29 06:28:43,,
195,37faf049-444b-434f-a52f-52649c3c4374,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the best free hiking app I have ever used!,5,0,3.4.0,2020-04-26 19:18:27,,
196,0166d707-370e-45a0-9dac-ca8846657179,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excellent app - great ""live navigation"" function which allows hiker to continuously check progress on the trail, and if you're still on the trail...the app has saved me a few times when I lost my way at a trail junction. Wish they could incorporate it into a smart watch!",5,3,3.10.0,2020-04-25 09:18:20,,
197,d863bfc6-0edb-4bf2-802f-685116283b76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app with the trails that can be found instead of having to Google them.,5,0,3.5.2,2020-04-24 19:21:15,,
198,308c1dd9-542d-4a64-9cb7-5cdb8844d54e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"(1) I can't review saved hikes. In particular, the map overlay of my route is unavailable on review. What's the point of saving it if I can't review where I was? (2) The app lacks internal consistency for distance hiked. I hiked a path for the first and only time and it was recorded as 7.9 miles in one part of the app and 8.2 miles in another. This is for the ONE AND ONLY journey I made on this route, so it's not possible to be reporting for two different journeys with different distances. (3) Wayfinding is made easier real-time when I think I have lost the trail. It has been helpful for this.",2,6,3.10.0,2020-04-24 18:22:17,,
199,8b85e33c-72f3-4da4-a859-33e5f01852a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app, just figured out the location setting. But now app is crashing on me. Cleared cache and data but intermittently crashing. Hopefully it settles down. Want to track my next hike now that location is working.",4,1,3.10.0,2020-04-24 02:32:21,,
200,9c6a3619-2b9a-4f66-8bd4-a442955fb4c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lots of trails not listed,2,0,,2020-04-13 03:57:50,,
201,bcb740a8-e387-4d98-b960-acadb34721a1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is an amazing app!!! Love it!! Can't get lost lol,5,1,3.8.0,2020-04-12 04:32:32,,
202,5307488a-10af-4454-835b-3dc890a377b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very helpful app, but the 2 hikes I tried to record didn't work. Could be a GPS issue but not sure.",4,0,3.8.0,2020-04-07 02:23:00,,
203,3b6aa04c-737b-410d-b48f-352bf9888d4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've tried signing up both through the app and through a desktop. It won't let me complete sign up, even though I met the password requirements, etc. Regardless of search terms, this is not addressed in the Help Center and there is no contact listed for customer service.",1,2,3.8.0,2020-04-06 16:39:26,,
204,7793cf29-a9e2-45ef-9bf8-684721c82934,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the recording of trail,5,0,3.8.0,2020-03-26 09:46:55,,
205,1898e250-4fb8-460d-be09-a033c90485ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Have my location enabled but can't find my location,1,0,3.8.0,2020-03-17 02:10:42,,
206,fcba90db-c8ac-4e2c-bdef-313f7924f838,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome!!!,5,0,3.8.0,2020-03-11 02:01:35,,
207,ea4a0936-0845-4a86-a2a2-4bc16752ceb8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Content is good. Biggest problem is that the back button does not work on my Pixel 3 running Android 10. Also the recording feature does not seem to show where I actually hiked.,2,0,3.8.0,2020-03-09 03:25:32,,
208,c8440a50-0a0f-47c0-a42d-fba4b903b481,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app! I love being able to use this out hiking and can visually see where I'm at in a trail using GPS. It's nice to be able to see elevation profiles, distances, photos, and descriptions for the trails.",5,0,3.8.0,2020-03-05 01:12:33,,
209,808c3bb5-e2a4-4ded-b26c-e6b6fee1bd15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love this app! The info it gives you about each hike makes it easy to decide which one to go on based on difficulty and weather conditions!,5,0,,2020-03-03 07:59:22,,
210,3d357825-f2f0-4c42-8f94-2ffa5dea979a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Generously free and rich of features. This app is completely free and offers lot of features for hikers. It doesn't have the library as all trails but it's free and let you do everything for free. Help buy adding trails and hikes to make it rich. You can zoom out the map and see trails near you.,5,12,3.8.0,2020-03-02 01:11:57,,
211,4c712d8f-0a55-40ae-b2f0-851832ea8910,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pixel 3a with Android 10. Recordings of my hikes stop for no reason. App just does not work. Deleting it now.,2,1,3.8.0,2020-02-26 07:25:11,,
212,fc2d6fea-061c-499a-acec-5ebd3458f8aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not user friendly.,1,0,3.8.0,2020-02-25 08:05:04,,
213,008858c1-d7bc-4236-ad6d-3cb1ca8dff40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The more I use this app the more I find it severally Iacking. Many peaks aren't even listed and tons of popular trails aren't in it. The process to add trails or peaks is clunky and difficult. They need to seriously step their game up, in the meantime I just can't find a good use for this.",2,5,3.8.0,2020-02-20 02:15:40,,
214,972f1913-5e67-450a-b71c-51be76595959,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too cumbersome to search for trails and navigate across maps. Needs more work to catch up with similar hiking trail apps.,2,1,3.8.0,2020-02-18 06:51:42,,
215,19e982bd-df30-4183-9afe-71e3322a99a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I can't find the info button that supposedly will show a key explaining what the trail colors are. Green, blue, yellow?",3,1,3.8.0,2020-02-16 23:33:23,,
216,d6282e78-778b-402f-9c7d-326341666e92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been waiting for this app since I moved to Colorado in 1981. It's a total state change.,5,0,3.8.0,2020-02-15 06:12:38,,
217,be2205b2-ccc0-4e1a-aa96-5deb96d89aec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does not track your hikes well at all.,1,0,3.8.0,2020-02-12 13:37:08,,
218,179bbc58-e561-4664-b691-c68cf87227ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app. I recommend all the time!,5,0,3.8.0,2020-02-03 09:36:58,,
219,0e63a0df-870c-49ff-aea4-a50ed25f577e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is hard to use. The ""favorites"" feature isn't very intuitive. Whenever I search for a hike, it brings up results that I'm obviously not interested in. Why show me results for hikes in the UK, when I'm searching in Arizona?",2,0,3.8.0,2020-02-01 20:08:13,,
220,7d1ede1f-73c9-466c-a480-3b4b7d45160a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A great crowd-sourced alternative to All Trails app. Thank you REI. Does seem to have a few minor problems, like not auto-saving satellite imagery for offline use, not having a road layer for better orientation, and not being able to read elevations on contours. Still, a good product that still hasn't quite matured.",4,1,3.5.2,2020-01-27 10:29:42,,
221,a5c4547f-7dae-491e-8516-c99038118940,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I would give 5 stars but I have found trails listed on the all trails app that are not on this one. How can I add trails?,4,0,3.8.0,2020-01-25 21:43:13,,
222,8ac16179-6bf1-462f-a927-2331c42e451d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"How do I save the trails into external SD card instead of phone memory? 2nd, the contour map is not downloaded automatically when I download an area (also when I zoom to 100m, I lost the contours). 3rd, when I updated one area, it decided to update all areas that I've downloaded. Otherwise, very much appreciated all the trail tracks and descriptions.",3,2,3.8.0,2020-01-22 00:57:54,,
223,90d7030f-ae9b-4a08-891c-f916880d447e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just what we needed!,5,0,3.8.0,2020-01-18 18:47:37,,
224,c47d6a8f-2a69-47cd-a181-13041f96550c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not usable, needs work. On a 4 mi snowshoe trip, it indicated 11.4K of elevation climb that was realistically 1.5K ft. Hike duration 0 minutes, huh? Change to terms of service on launch, so approach was...wait til user tries to start recording the hike, then sign you out, don't retain the login, and no screen to agree to TOS anyway. Fortunately I had cell signal.",2,7,3.8.0,2020-01-11 21:12:43,,
225,52e2ddcd-36ce-4587-9e1a-35f3efae4f06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love the hiking project in general, but exploring for new trails is not as robust in the app as on the website",4,9,3.7.0,2020-01-05 21:32:38,,
226,57cc342f-39ce-4104-8848-f88a30f94c32,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks to this app I found great places around houston,5,0,3.7.0,2020-01-03 09:54:40,,
227,d0dc0150-13c1-4923-b722-bd7720f2c6cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Elegant & simple to use with useful features and detailed trail information. A+,5,0,3.6.2,2019-12-29 21:15:48,,
228,f32b2db3-c972-4270-a509-d82ead14d5a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love the app, wishing for a course up feature.",4,0,3.6.2,2019-12-28 00:01:55,,
229,500396fb-a447-4c63-8dcf-754985e83568,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Broken. Tried to give it another chance but can't. It requires login but I only get an error message. Why do you need to login? If you are hiking there's no way you can login without a connection... but it won't work on WiFi either so that's moot.,1,12,3.6.2,2019-12-23 03:59:17,,
230,7ff28a57-6da4-4a95-8d56-19cf856c9e31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I like the app, but some of the information isn't correct. It would be nice to be able to comment. I use comments a lot when choosing a trail. This is something that I need. Other than that, the app is great. Fix it so we can connect and I'll redownload.",4,0,3.4.0,2019-12-05 19:38:23,,
231,ba1b5a29-7940-4165-95e3-2c3dff497a33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,4,0,3.5.2,2019-11-28 07:45:15,,
232,e437b096-6f12-4c35-bad7-60eb4eaad995,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am an avid hiker, & what seemed like a very promising app just would not work. You cannot check into a trail without signing up or logging in, & I can't do either because of a constant message about rough weather due to their servers being 'temporarily' down (this occurring over a period of several days). A shame, as I heard great things about this app & was really looking forward to using it. Uninstalling & moving on.",1,5,,2019-11-24 22:50:33,"Thanks for your feedback on Hiking Project.  We didn't have any scheduled downtime or other reported issues during that timeframe, and the logs look normal, but we'll watch for more info.  FYI, you don't need an account for most of the features, such as viewing maps, trails, photos, conditions, or comments.",2019-12-13 04:15:39
233,6dcba38d-e411-4eb4-a9f5-0eee6cf6b3b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Used the app to hike the Brin's Mesa/Soldier Pass loop in Sedona, AZ. It was right on with positioning on the trail and also the markers to Soldiers Arch.",5,0,3.4.0,2019-11-24 03:25:15,,
234,fbd1020b-e3bf-4e9b-9977-668ad6708158,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quiet fall hike just my trusty beagle and me wonderful day,5,0,3.5.2,2019-11-22 01:01:29,,
235,84cf91c3-9f4e-4ea8-8f5c-8aa344d4d390,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So much to offer for advanced hikers to casual walkers. Love ir.,5,4,3.5.2,2019-11-21 08:00:35,,
236,9cb3f612-5196-4741-ac0c-4a2e230bbb43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I use for every hike to record trail. Great details before planing hike.,5,0,3.4.0,2019-11-20 03:42:33,,
237,15e5791f-274d-4c21-9e34-857019d9c38f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great nav tool for trail,5,0,3.4.0,2019-11-16 12:00:38,,
238,c0e08206-2b6a-451f-8a46-677050f169c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app could be SO much better. Unlike on the website, there is no ability to filter trails. In addition, there is no ""legend"" so you are left to decide if something is a hiking trail or a ski run. There is no ability to select trail segments & add them together to construct a different route with ascent/descent/length, etc. I like how snappy the map painting is. I'm hard pressed to think what else I like. I'm hoping this improves A LOT before I need it. For now, I've got multiple apps.",3,14,3.5.2,2019-11-16 03:16:01,,
239,1edc8f61-27c3-45ce-b3b5-9c76f165ac5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the app. But map is highly incomplete...,3,1,3.5.0,2019-11-11 01:36:27,,
240,1a3c0790-a084-4a30-b583-743b0fdc2e30,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app has so much potential and in some ways breasts most other apps for features, but the trail maps are terrible for my state anyway. At least 50 percent of the trails are missing, even the national Forest trails for much of the state are missing. Even national trails are missing. It would also be nice if they added land ownership like Trailforks. The only reason I give the app 3 stars is it generally works with showing topography on maps when you are offline when many apps will not.",3,3,3.5.0,2019-11-10 12:25:00,,
241,5523ab47-fbfe-4690-97de-bff5f78cb7c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best hiking app, I use it all the time even for trails I've done before so I can see where I am on the trail. Love it!",5,0,3.4.0,2019-11-05 08:14:33,,
242,574c398d-2aee-483a-b70c-59a009ec0ae0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfection,5,0,3.4.0,2019-11-04 07:48:32,,
243,6a88998b-e099-42b0-b54c-c98f31f97cf8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So disappointing. I used to use this application anywhere I went. Updated my phone and now, even though I'm in my account, I can't see my pinned hikes. I can't get the introductory screen to disappear and I can't use the maps to find trails. Completely worthless!",1,7,3.4.0,2019-10-29 03:24:42,,
